id,repo_name,filename,line_number,column_number,issue_text,code,severity,confidence,cwe,found_by_count,all_sources,source,tool_issue_id,tool_test_name,combined_tool_ids,is_duplicate
797,JJChiDguez_sibc,JJChiDguez_sibc/sibc/bsidh/test.py,178,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"177 
178     k = random.randint(0, p)
179     R = Ladder3pt(k, S, T, ST, algo.curve.field(2))",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
798,JJChiDguez_sibc,JJChiDguez_sibc/sibc/bsidh/test.py,309,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"308 
309     k = random.randint(0, p)
310     R = Ladder3pt(k, S, T, ST, algo.curve.field(2))",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
799,JJChiDguez_sibc,JJChiDguez_sibc/sibc/math.py,102,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"101     for i in range(iters):  # number of trials
102         a = random.randrange(2, n)
103         if trial_composite(a):",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
800,JJChiDguez_sibc,JJChiDguez_sibc/sibc/math.py,115,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"114         return 2
115     y, c, m = random.randint(1, N - 1), random.randint(1, N - 1), random.randint(1, N - 1)
116     g, r, q = 1, 1, 1",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|bandit:B311|bandit:B311|dlint:DUO102|dlint:DUO102|dlint:DUO102,True
801,JJChiDguez_sibc,JJChiDguez_sibc/sibc/montgomery/curve.py,161,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"160         # TODO random.randint is no good entropy source here
161         u = field(random.randint(2, p_minus_one_halves))
162         u_squared = (u ** 2)",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
802,JJChiDguez_sibc,JJChiDguez_sibc/sibc/montgomery/curve.py,648,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"647             """""" issupersingular() verifies supersingularity """"""
648             x = field(random.randint(1, p))
649             T = [x, field(1)]",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
803,JJChiDguez_sibc,JJChiDguez_sibc/sibc/montgomery/isogeny.py,1194,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"1193 
1194                 k = random.randint(0, self.field.basefield.p + 1)
1195                 R = self.curve.Ladder3pt(k, S, T, ST, self.field(6))",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
804,JJChiDguez_sibc,JJChiDguez_sibc/sibc/montgomery/isogeny.py,1278,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"1277 
1278                 k = random.randint(0, self.field.basefield.p - 1)
1279                 R = self.curve.Ladder3pt(k, S, T, ST, self.field(6))",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
805,KlareoN_Simple_Payment,KlareoN_Simple_Payment/main.py,24,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"23 	amount = config.price # сумма
24 	temp_code = random.randint(1000000, 9999999)
25",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
807,Lonero-Team_Decentralized-Internet,Lonero-Team_Decentralized-Internet/clusterpost/bigchaindb/tests/assets/test_digital_assets.py,57,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"56     tx1 = Transaction.create([alice.public_key], [([user_pk], 1)],
57                              metadata={'msg': random.random()})
58     tx1.sign([alice.private_key])",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
808,Lonero-Team_Decentralized-Internet,Lonero-Team_Decentralized-Internet/clusterpost/bigchaindb/tests/assets/test_digital_assets.py,60,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"59     tx2 = Transaction.create([alice.public_key], [([user_pk], 1)],
60                              metadata={'msg': random.random()})
61     tx2.sign([alice.private_key])",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
809,Lonero-Team_Decentralized-Internet,Lonero-Team_Decentralized-Internet/clusterpost/bigchaindb/tests/assets/test_divisible_assets.py,19,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"18 
19     tx = Transaction.create([alice.public_key], [([user_pk], 100)], asset={'name': random.random()})
20     tx_signed = tx.sign([alice.private_key])",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
810,Lonero-Team_Decentralized-Internet,Lonero-Team_Decentralized-Internet/clusterpost/bigchaindb/tests/assets/test_divisible_assets.py,37,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"36     tx = Transaction.create([alice.public_key], [([user_pk], 50), ([user_pk], 50)],
37                             asset={'name': random.random()})
38     tx_signed = tx.sign([alice.private_key])",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
811,Lonero-Team_Decentralized-Internet,Lonero-Team_Decentralized-Internet/clusterpost/bigchaindb/tests/assets/test_divisible_assets.py,55,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"54 
55     tx = Transaction.create([alice.public_key], [([user_pk, user_pk], 100)], asset={'name': random.random()})
56     tx_signed = tx.sign([alice.private_key])",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
812,Lonero-Team_Decentralized-Internet,Lonero-Team_Decentralized-Internet/clusterpost/bigchaindb/tests/assets/test_divisible_assets.py,79,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"78     tx = Transaction.create([alice.public_key], [([user_pk], 50), ([user_pk, user_pk], 50)],
79                             asset={'name': random.random()})
80     tx_signed = tx.sign([alice.private_key])",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
813,Lonero-Team_Decentralized-Internet,Lonero-Team_Decentralized-Internet/clusterpost/bigchaindb/tests/assets/test_divisible_assets.py,103,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"102 
103     tx = Transaction.create([alice.public_key, user_pk], [([user_pk], 100)], asset={'name': random.random()})
104     tx_signed = tx.sign([alice.private_key, user_sk])",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
814,Lonero-Team_Decentralized-Internet,Lonero-Team_Decentralized-Internet/clusterpost/bigchaindb/tests/assets/test_divisible_assets.py,125,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"124     # CREATE divisible asset
125     tx_create = Transaction.create([alice.public_key], [([user_pk], 100)], asset={'name': random.random()})
126     tx_create_signed = tx_create.sign([alice.private_key])",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
815,Lonero-Team_Decentralized-Internet,Lonero-Team_Decentralized-Internet/clusterpost/bigchaindb/tests/assets/test_divisible_assets.py,151,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"150     # CREATE divisible asset
151     tx_create = Transaction.create([alice.public_key], [([user_pk], 100)], asset={'name': random.random()})
152     tx_create_signed = tx_create.sign([alice.private_key])",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
816,Lonero-Team_Decentralized-Internet,Lonero-Team_Decentralized-Internet/clusterpost/bigchaindb/tests/assets/test_divisible_assets.py,179,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"178     # CREATE divisible asset
179     tx_create = Transaction.create([alice.public_key], [([user_pk], 100)], asset={'name': random.random()})
180     tx_create_signed = tx_create.sign([alice.private_key])",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
817,Lonero-Team_Decentralized-Internet,Lonero-Team_Decentralized-Internet/clusterpost/bigchaindb/tests/assets/test_divisible_assets.py,216,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"215     # CREATE divisible asset
216     tx_create = Transaction.create([alice.public_key], [([user_pk], 100)], asset={'name': random.random()})
217     tx_create_signed = tx_create.sign([alice.private_key])",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
818,Lonero-Team_Decentralized-Internet,Lonero-Team_Decentralized-Internet/clusterpost/bigchaindb/tests/assets/test_divisible_assets.py,255,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"254     tx_create = Transaction.create([alice.public_key], [([alice.public_key, user_pk], 100)],
255                                    asset={'name': random.random()})
256     tx_create_signed = tx_create.sign([alice.private_key])",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
819,Lonero-Team_Decentralized-Internet,Lonero-Team_Decentralized-Internet/clusterpost/bigchaindb/tests/assets/test_divisible_assets.py,290,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"289     tx_create = Transaction.create([alice.public_key], [([user_pk], 50), ([user_pk], 50)],
290                                    asset={'name': random.random()})
291     tx_create_signed = tx_create.sign([alice.private_key])",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
820,Lonero-Team_Decentralized-Internet,Lonero-Team_Decentralized-Internet/clusterpost/bigchaindb/tests/assets/test_divisible_assets.py,323,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"322                                    ([user_pk, alice.public_key], 50)],
323                                    asset={'name': random.random()})
324     tx_create_signed = tx_create.sign([alice.private_key])",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
821,Lonero-Team_Decentralized-Internet,Lonero-Team_Decentralized-Internet/clusterpost/bigchaindb/tests/assets/test_divisible_assets.py,363,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"362     tx_create = Transaction.create([alice.public_key], [([user_pk], 50), ([user_pk, alice.public_key], 50)],
363                                    asset={'name': random.random()})
364     tx_create_signed = tx_create.sign([alice.private_key])",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
822,Lonero-Team_Decentralized-Internet,Lonero-Team_Decentralized-Internet/clusterpost/bigchaindb/tests/assets/test_divisible_assets.py,403,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"402     tx_create = Transaction.create([alice.public_key], [([user_pk], 50), ([user_pk, alice.public_key], 50)],
403                                    asset={'name': random.random()})
404     tx_create_signed = tx_create.sign([alice.private_key])",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
823,Lonero-Team_Decentralized-Internet,Lonero-Team_Decentralized-Internet/clusterpost/bigchaindb/tests/assets/test_divisible_assets.py,449,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"448     tx_create = Transaction.create([alice.public_key], [([user_pk], 50), ([alice.public_key], 50)],
449                                    asset={'name': random.random()})
450     tx_create_signed = tx_create.sign([alice.private_key])",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
824,Lonero-Team_Decentralized-Internet,Lonero-Team_Decentralized-Internet/clusterpost/bigchaindb/tests/assets/test_divisible_assets.py,491,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"490     # CREATE divisible asset
491     tx_create = Transaction.create([alice.public_key], [([user_pk], 100)], asset={'name': random.random()})
492     tx_create_signed = tx_create.sign([alice.private_key])",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
825,Lonero-Team_Decentralized-Internet,Lonero-Team_Decentralized-Internet/clusterpost/bigchaindb/tests/assets/test_divisible_assets.py,527,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"526     tx_create = Transaction.create([alice.public_key], [([user_pk, user_pk], 100)],
527                                    asset={'name': random.random()})
528     tx_create_signed = tx_create.sign([alice.private_key])",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
826,Lonero-Team_Decentralized-Internet,Lonero-Team_Decentralized-Internet/clusterpost/bigchaindb/tests/assets/test_divisible_assets.py,549,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"548     tx_create = Transaction.create([alice.public_key], [([user_pk], 1), ([user_pk], 1), ([user_pk], 1)],
549                                    asset={'name': random.random()})
550     tx_create_signed = tx_create.sign([alice.private_key])",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
827,Lonero-Team_Decentralized-Internet,Lonero-Team_Decentralized-Internet/clusterpost/bigchaindb/tests/assets/test_divisible_assets.py,573,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"572     # CREATE divisible asset with 1 output with amount 3
573     tx_create = Transaction.create([alice.public_key], [([user_pk], 3)], asset={'name': random.random()})
574     tx_create_signed = tx_create.sign([alice.private_key])",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
828,Lonero-Team_Decentralized-Internet,Lonero-Team_Decentralized-Internet/clusterpost/bigchaindb/tests/conftest.py,265,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"264     from bigchaindb.models import Transaction
265     name = f'I am created by the create_tx fixture. My random identifier is {random.random()}.'
266     return Transaction.create([alice.public_key], [([user_pk], 1)], asset={'name': name})",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
829,Lonero-Team_Decentralized-Internet,Lonero-Team_Decentralized-Internet/clusterpost/bigchaindb/tests/conftest.py,312,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"311                 [([user_pk], 1)],
312                 metadata={'msg': random.random()},
313             ).sign([alice.private_key])",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
830,Lonero-Team_Decentralized-Internet,Lonero-Team_Decentralized-Internet/clusterpost/bigchaindb/tests/tendermint/test_core.py,45,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"44 def generate_address():
45     return ''.join(random.choices('1,2,3,4,5,6,7,8,9,A,B,C,D,E,F'.split(','),
46                                   k=40)).encode()
47",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
831,Lonero-Team_Decentralized-Internet,Lonero-Team_Decentralized-Internet/clusterpost/bigchaindb/tests/utils.py,87,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"86             'election': {
87                 'node_id': f'node-{random.choice(range(100))}',
88                 'power': power,",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
832,Lonero-Team_Decentralized-Internet,Lonero-Team_Decentralized-Internet/clusterpost/bigchaindb/tests/web/test_websocket_server.py,205,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"204     user_priv, user_pub = crypto.generate_key_pair()
205     asset = {'random': random.random()}
206     tx = Transaction.create([user_pub], [([user_pub], 1)], asset=asset)",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
